country_code,country_name,year,percentile_group,wealth_share
KR,South Korea,2012,bottom_50pct,0.0178
KR,South Korea,2012,top_10pct,0.6763
KR,South Korea,2012,top_10pct,0.6721
KR,South Korea,2012,top_1pct,0.2786
KR,South Korea,2012,top_1pct,0.2692
KR,South Korea,2012,top_50pct,0.9822
KR,South Korea,2012,top_50pct,0.982
KR,South Korea,2013,bottom_50pct,0.018
KR,South Korea,2013,bottom_50pct,0.0178
KR,South Korea,2013,top_10pct,0.6618
KR,South Korea,2013,top_10pct,0.6567
KR,South Korea,2013,top_1pct,0.261
KR,South Korea,2013,top_1pct,0.2498
KR,South Korea,2013,top_50pct,0.9822
KR,South Korea,2013,top_50pct,0.982
KR,South Korea,2014,bottom_10pct,0.0001
KR,South Korea,2014,bottom_50pct,0.0177
KR,South Korea,2014,top_10pct,0.6624
KR,South Korea,2014,top_1pct,0.2614
KR,South Korea,2014,top_50pct,0.9823
KR,South Korea,2015,bottom_10pct,0.0002
KR,South Korea,2015,bottom_50pct,0.0177
KR,South Korea,2015,top_10pct,0.6641
KR,South Korea,2015,top_1pct,0.2637
KR,South Korea,2015,top_50pct,0.9823
KR,South Korea,2016,bottom_10pct,0.0002
KR,South Korea,2016,bottom_50pct,0.0176
KR,South Korea,2016,top_10pct,0.6652
KR,South Korea,2016,top_1pct,0.2645
KR,South Korea,2016,top_50pct,0.9824
KR,South Korea,2017,bottom_10pct,0.0003
KR,South Korea,2017,bottom_50pct,0.0175
KR,South Korea,2017,top_10pct,0.6673
KR,South Korea,2017,top_1pct,0.2675
KR,South Korea,2017,top_50pct,0.9825
KR,South Korea,2018,bottom_10pct,0.0003
KR,South Korea,2018,bottom_50pct,0.0174
KR,South Korea,2018,top_10pct,0.6691
KR,South Korea,2018,top_1pct,0.2713
KR,South Korea,2018,top_50pct,0.9826
KR,South Korea,2019,bottom_10pct,0.0001
KR,South Korea,2019,bottom_50pct,0.0177
KR,South Korea,2019,top_10pct,0.6632
KR,South Korea,2019,top_1pct,0.2632
KR,South Korea,2019,top_50pct,0.9823
KR,South Korea,2020,bottom_10pct,0.0001
KR,South Korea,2020,bottom_50pct,0.0178
KR,South Korea,2020,top_10pct,0.6608
KR,South Korea,2020,top_1pct,0.2584
KR,South Korea,2020,top_50pct,0.9822
KR,South Korea,2021,bottom_50pct,0.0177
KR,South Korea,2021,top_10pct,0.6622
KR,South Korea,2021,top_1pct,0.2622
KR,South Korea,2021,top_50pct,0.9823
KR,South Korea,2022,bottom_50pct,0.0178
KR,South Korea,2022,top_10pct,0.661
KR,South Korea,2022,top_1pct,0.2595
KR,South Korea,2022,top_50pct,0.9822
KR,South Korea,2023,bottom_50pct,0.0179
KR,South Korea,2023,top_10pct,0.6595000000000001
KR,South Korea,2023,top_1pct,0.2563
KR,South Korea,2023,top_50pct,0.9821
MX,Mexico,1995,bottom_10pct,-0.015
MX,Mexico,1995,bottom_50pct,0.0308
MX,Mexico,1995,top_10pct,0.661
MX,Mexico,1995,top_1pct,0.325
MX,Mexico,1995,top_50pct,0.9692
MX,Mexico,1996,bottom_10pct,-0.015
MX,Mexico,1996,bottom_50pct,0.0308
MX,Mexico,1996,top_10pct,0.6608
MX,Mexico,1996,top_1pct,0.3248
MX,Mexico,1996,top_50pct,0.9692
MX,Mexico,1997,bottom_10pct,-0.015
MX,Mexico,1997,bottom_50pct,0.0308
MX,Mexico,1997,top_10pct,0.6608
MX,Mexico,1997,top_1pct,0.3248
MX,Mexico,1997,top_50pct,0.9692
MX,Mexico,1998,bottom_10pct,-0.015
MX,Mexico,1998,bottom_50pct,0.0308
MX,Mexico,1998,top_10pct,0.661
MX,Mexico,1998,top_1pct,0.3249
MX,Mexico,1998,top_50pct,0.9692
MX,Mexico,1999,bottom_10pct,-0.015
MX,Mexico,1999,bottom_50pct,0.0308
MX,Mexico,1999,top_10pct,0.6609
MX,Mexico,1999,top_1pct,0.3248
MX,Mexico,1999,top_50pct,0.9692
MX,Mexico,2000,bottom_10pct,-0.015
MX,Mexico,2000,bottom_50pct,0.0308
MX,Mexico,2000,top_10pct,0.6609
MX,Mexico,2000,top_1pct,0.3249
MX,Mexico,2000,top_50pct,0.9692
MX,Mexico,2001,bottom_10pct,-0.015
MX,Mexico,2001,bottom_50pct,0.0308
MX,Mexico,2001,top_10pct,0.661
MX,Mexico,2001,top_1pct,0.325
MX,Mexico,2001,top_50pct,0.9692
MX,Mexico,2002,bottom_10pct,-0.015
MX,Mexico,2002,bottom_50pct,0.0308
MX,Mexico,2002,top_10pct,0.6609
MX,Mexico,2002,top_1pct,0.3249
MX,Mexico,2002,top_50pct,0.9692
MX,Mexico,2003,bottom_10pct,-0.0165
MX,Mexico,2003,bottom_50pct,0.0256
MX,Mexico,2003,top_10pct,0.6878000000000001
MX,Mexico,2003,top_1pct,0.3563
MX,Mexico,2003,top_50pct,0.9744
MX,Mexico,2004,bottom_10pct,-0.0175
MX,Mexico,2004,bottom_50pct,0.0228
MX,Mexico,2004,top_10pct,0.7010000000000001
MX,Mexico,2004,top_1pct,0.3716
MX,Mexico,2004,top_50pct,0.9772
MX,Mexico,2005,bottom_10pct,-0.0174
MX,Mexico,2005,bottom_50pct,0.0232
MX,Mexico,2005,top_10pct,0.6994
MX,Mexico,2005,top_1pct,0.3698
MX,Mexico,2005,top_50pct,0.9768
MX,Mexico,2006,bottom_10pct,-0.0172
MX,Mexico,2006,bottom_50pct,0.0235
MX,Mexico,2006,top_10pct,0.6977
MX,Mexico,2006,top_1pct,0.3679
MX,Mexico,2006,top_50pct,0.9765
MX,Mexico,2007,bottom_10pct,-0.018
MX,Mexico,2007,bottom_50pct,0.0215
MX,Mexico,2007,top_10pct,0.7068
MX,Mexico,2007,top_1pct,0.3784
MX,Mexico,2007,top_50pct,0.9785
MX,Mexico,2008,bottom_10pct,-0.0183
MX,Mexico,2008,bottom_50pct,0.0205
MX,Mexico,2008,top_10pct,0.7114
MX,Mexico,2008,top_1pct,0.3839
MX,Mexico,2008,top_50pct,0.9795
MX,Mexico,2009,bottom_10pct,-0.0182
MX,Mexico,2009,bottom_50pct,0.021
MX,Mexico,2009,top_10pct,0.7090000000000001
MX,Mexico,2009,top_1pct,0.381
MX,Mexico,2009,top_50pct,0.979
MX,Mexico,2010,bottom_10pct,-0.018
MX,Mexico,2010,bottom_50pct,0.0214
MX,Mexico,2010,top_10pct,0.7076
MX,Mexico,2010,top_1pct,0.3798
MX,Mexico,2010,top_50pct,0.9786
MX,Mexico,2011,bottom_10pct,-0.0179
MX,Mexico,2011,bottom_50pct,0.0208
MX,Mexico,2011,top_10pct,0.7128
MX,Mexico,2011,top_1pct,0.3895
MX,Mexico,2011,top_50pct,0.9792
MX,Mexico,2012,bottom_10pct,-0.0179
MX,Mexico,2012,bottom_50pct,0.0207
MX,Mexico,2012,top_10pct,0.7138
MX,Mexico,2012,top_1pct,0.3908
MX,Mexico,2012,top_50pct,0.9793
MX,Mexico,2013,bottom_10pct,-0.0178
MX,Mexico,2013,bottom_50pct,0.0206
MX,Mexico,2013,top_10pct,0.7145
MX,Mexico,2013,top_1pct,0.3925
MX,Mexico,2013,top_50pct,0.9794
MX,Mexico,2014,bottom_10pct,-0.0178
MX,Mexico,2014,bottom_50pct,0.0207
MX,Mexico,2014,top_10pct,0.7143
MX,Mexico,2014,top_1pct,0.3923
MX,Mexico,2014,top_50pct,0.9793
MX,Mexico,2015,bottom_10pct,-0.0177
MX,Mexico,2015,bottom_50pct,0.0206
MX,Mexico,2015,top_10pct,0.7160000000000001
MX,Mexico,2015,top_1pct,0.396
MX,Mexico,2015,top_50pct,0.9794
MX,Mexico,2016,bottom_10pct,-0.0179
MX,Mexico,2016,bottom_50pct,0.0208
MX,Mexico,2016,top_10pct,0.7126
MX,Mexico,2016,top_1pct,0.3889
MX,Mexico,2016,top_50pct,0.9792
MX,Mexico,2017,bottom_10pct,-0.0179
MX,Mexico,2017,bottom_50pct,0.0203
MX,Mexico,2017,top_10pct,0.7159
MX,Mexico,2017,top_1pct,0.3943
MX,Mexico,2017,top_50pct,0.9797
MX,Mexico,2018,bottom_10pct,-0.018
MX,Mexico,2018,bottom_50pct,0.0196
MX,Mexico,2018,top_10pct,0.7210000000000001
MX,Mexico,2018,top_1pct,0.4027
MX,Mexico,2018,top_50pct,0.9804
MX,Mexico,2019,bottom_10pct,-0.0179
MX,Mexico,2019,bottom_50pct,0.0203
MX,Mexico,2019,top_10pct,0.7166
MX,Mexico,2019,top_1pct,0.3957
MX,Mexico,2019,top_50pct,0.9797
MX,Mexico,2020,bottom_10pct,-0.0179
MX,Mexico,2020,bottom_50pct,0.0209
MX,Mexico,2020,top_10pct,0.7123
MX,Mexico,2020,top_1pct,0.3884
MX,Mexico,2020,top_50pct,0.9791
MX,Mexico,2021,bottom_10pct,-0.0175
MX,Mexico,2021,bottom_50pct,0.0215
MX,Mexico,2021,top_10pct,0.7106
MX,Mexico,2021,top_1pct,0.388
MX,Mexico,2021,top_50pct,0.9785
MX,Mexico,2022,bottom_10pct,-0.017
MX,Mexico,2022,bottom_50pct,0.0228
MX,Mexico,2022,top_10pct,0.7048
MX,Mexico,2022,top_1pct,0.3813
MX,Mexico,2022,top_50pct,0.9772
MX,Mexico,2023,bottom_10pct,-0.0172
MX,Mexico,2023,bottom_50pct,0.023
MX,Mexico,2023,top_10pct,0.7016
MX,Mexico,2023,top_1pct,0.3747
MX,Mexico,2023,top_50pct,0.977
RU,Russia,1995,bottom_10pct,0.0001
RU,Russia,1995,bottom_50pct,0.0854
RU,Russia,1995,top_10pct,0.5255000000000001
RU,Russia,1995,top_1pct,0.215
RU,Russia,1995,top_50pct,0.9146
RU,Russia,1996,bottom_10pct,0.0005
RU,Russia,1996,bottom_50pct,0.0817
RU,Russia,1996,top_10pct,0.5441
RU,Russia,1996,top_1pct,0.2342
RU,Russia,1996,top_50pct,0.9183
RU,Russia,1997,bottom_10pct,0.0006
RU,Russia,1997,bottom_50pct,0.0713
RU,Russia,1997,top_10pct,0.5957
RU,Russia,1997,top_1pct,0.3151
RU,Russia,1997,top_50pct,0.9287
RU,Russia,1998,bottom_10pct,0.0008
RU,Russia,1998,bottom_50pct,0.0662
RU,Russia,1998,top_10pct,0.624
RU,Russia,1998,top_1pct,0.3574
RU,Russia,1998,top_50pct,0.9338
RU,Russia,1999,bottom_10pct,0.0009
RU,Russia,1999,bottom_50pct,0.0608
RU,Russia,1999,top_10pct,0.6574
RU,Russia,1999,top_1pct,0.4125
RU,Russia,1999,top_50pct,0.9392
RU,Russia,2000,bottom_10pct,0.0008
RU,Russia,2000,bottom_50pct,0.0624
RU,Russia,2000,top_10pct,0.6465000000000001
RU,Russia,2000,top_1pct,0.3918
RU,Russia,2000,top_50pct,0.9376
RU,Russia,2001,bottom_10pct,0.0005
RU,Russia,2001,bottom_50pct,0.0581
RU,Russia,2001,top_10pct,0.6674
RU,Russia,2001,top_1pct,0.4289
RU,Russia,2001,top_50pct,0.9419
RU,Russia,2002,bottom_10pct,0.0002
RU,Russia,2002,bottom_50pct,0.062
RU,Russia,2002,top_10pct,0.643
RU,Russia,2002,top_1pct,0.3848
RU,Russia,2002,top_50pct,0.938
RU,Russia,2003,bottom_10pct,0.0002
RU,Russia,2003,bottom_50pct,0.0572
RU,Russia,2003,top_10pct,0.6671
RU,Russia,2003,top_1pct,0.4273
RU,Russia,2003,top_50pct,0.9428
RU,Russia,2004,bottom_10pct,-0.0014
RU,Russia,2004,bottom_50pct,0.0555
RU,Russia,2004,top_10pct,0.6702
RU,Russia,2004,top_1pct,0.4308
RU,Russia,2004,top_50pct,0.9445
RU,Russia,2005,bottom_10pct,-0.0015
RU,Russia,2005,bottom_50pct,0.0572
RU,Russia,2005,top_10pct,0.6571
RU,Russia,2005,top_1pct,0.4045
RU,Russia,2005,top_50pct,0.9428
RU,Russia,2006,bottom_10pct,-0.0019
RU,Russia,2006,bottom_50pct,0.0589
RU,Russia,2006,top_10pct,0.6383
RU,Russia,2006,top_1pct,0.3672
RU,Russia,2006,top_50pct,0.9411
RU,Russia,2007,bottom_10pct,-0.0026
RU,Russia,2007,bottom_50pct,0.0568
RU,Russia,2007,top_10pct,0.6386000000000001
RU,Russia,2007,top_1pct,0.3596
RU,Russia,2007,top_50pct,0.9432
RU,Russia,2008,bottom_10pct,-0.0039
RU,Russia,2008,bottom_50pct,0.0494
RU,Russia,2008,top_10pct,0.6644
RU,Russia,2008,top_1pct,0.3932
RU,Russia,2008,top_50pct,0.9506
RU,Russia,2009,bottom_10pct,-0.0058
RU,Russia,2009,bottom_50pct,0.051
RU,Russia,2009,top_10pct,0.6288
RU,Russia,2009,top_1pct,0.3175
RU,Russia,2009,top_50pct,0.949
RU,Russia,2010,bottom_10pct,-0.007
RU,Russia,2010,bottom_50pct,0.0349
RU,Russia,2010,top_10pct,0.6599
RU,Russia,2010,top_1pct,0.3428
RU,Russia,2010,top_50pct,0.9651
RU,Russia,2011,bottom_10pct,-0.0062
RU,Russia,2011,bottom_50pct,0.0342
RU,Russia,2011,top_10pct,0.6831
RU,Russia,2011,top_1pct,0.3598
RU,Russia,2011,top_50pct,0.9658
RU,Russia,2012,bottom_10pct,-0.0056
RU,Russia,2012,bottom_50pct,0.0367
RU,Russia,2012,top_10pct,0.6793
RU,Russia,2012,top_1pct,0.3547
RU,Russia,2012,top_50pct,0.9633
RU,Russia,2013,bottom_10pct,-0.0047
RU,Russia,2013,bottom_50pct,0.0383
RU,Russia,2013,top_10pct,0.6785
RU,Russia,2013,top_1pct,0.3546
RU,Russia,2013,top_50pct,0.9617
RU,Russia,2014,bottom_10pct,-0.004
RU,Russia,2014,bottom_50pct,0.0382
RU,Russia,2014,top_10pct,0.6863
RU,Russia,2014,top_1pct,0.3719
RU,Russia,2014,top_50pct,0.9618
RU,Russia,2015,bottom_10pct,-0.0037
RU,Russia,2015,bottom_50pct,0.0348
RU,Russia,2015,top_10pct,0.7139
RU,Russia,2015,top_1pct,0.4271
RU,Russia,2015,top_50pct,0.9652
RU,Russia,2016,bottom_10pct,-0.0036
RU,Russia,2016,bottom_50pct,0.0346
RU,Russia,2016,top_10pct,0.7157
RU,Russia,2016,top_1pct,0.4295
RU,Russia,2016,top_50pct,0.9654
RU,Russia,2017,bottom_10pct,-0.0036
RU,Russia,2017,bottom_50pct,0.0345
RU,Russia,2017,top_10pct,0.7169
RU,Russia,2017,top_1pct,0.4328
RU,Russia,2017,top_50pct,0.9655
RU,Russia,2018,bottom_10pct,-0.0035
RU,Russia,2018,bottom_50pct,0.0338
RU,Russia,2018,top_10pct,0.7229
RU,Russia,2018,top_1pct,0.4423
RU,Russia,2018,top_50pct,0.9662
RU,Russia,2019,bottom_10pct,-0.0034
RU,Russia,2019,bottom_50pct,0.0338
RU,Russia,2019,top_10pct,0.7231000000000001
RU,Russia,2019,top_1pct,0.4424
RU,Russia,2019,top_50pct,0.9662
RU,Russia,2020,bottom_10pct,-0.003
RU,Russia,2020,bottom_50pct,0.0299
RU,Russia,2020,top_10pct,0.7531
RU,Russia,2020,top_1pct,0.4836
RU,Russia,2020,top_50pct,0.9701
RU,Russia,2021,bottom_10pct,-0.0029
RU,Russia,2021,bottom_50pct,0.0293
RU,Russia,2021,top_10pct,0.7584000000000001
RU,Russia,2021,top_1pct,0.4948
RU,Russia,2021,top_50pct,0.9707
RU,Russia,2022,bottom_10pct,-0.003
RU,Russia,2022,bottom_50pct,0.0299
RU,Russia,2022,top_10pct,0.7532
RU,Russia,2022,top_1pct,0.4837
RU,Russia,2022,top_50pct,0.9701
RU,Russia,2023,bottom_10pct,-0.003
RU,Russia,2023,bottom_50pct,0.0297
RU,Russia,2023,top_10pct,0.7545000000000001
RU,Russia,2023,top_1pct,0.4865
RU,Russia,2023,top_50pct,0.9703
SA,Saudi Arabia,1995,bottom_10pct,-0.0155
SA,Saudi Arabia,1995,bottom_50pct,0.0287
SA,Saudi Arabia,1995,top_10pct,0.672
SA,Saudi Arabia,1995,top_1pct,0.3378
SA,Saudi Arabia,1995,top_50pct,0.9713
SA,Saudi Arabia,1996,bottom_10pct,-0.0156
SA,Saudi Arabia,1996,bottom_50pct,0.0286
SA,Saudi Arabia,1996,top_10pct,0.6725
SA,Saudi Arabia,1996,top_1pct,0.3384
SA,Saudi Arabia,1996,top_50pct,0.9714
SA,Saudi Arabia,1997,bottom_10pct,-0.0155
SA,Saudi Arabia,1997,bottom_50pct,0.0285
SA,Saudi Arabia,1997,top_10pct,0.6738000000000001
SA,Saudi Arabia,1997,top_1pct,0.3411
SA,Saudi Arabia,1997,top_50pct,0.9715
SA,Saudi Arabia,1998,bottom_10pct,-0.0153
SA,Saudi Arabia,1998,bottom_50pct,0.0282
SA,Saudi Arabia,1998,top_10pct,0.6776
SA,Saudi Arabia,1998,top_1pct,0.3489
SA,Saudi Arabia,1998,top_50pct,0.9718
SA,Saudi Arabia,1999,bottom_10pct,-0.0155
SA,Saudi Arabia,1999,bottom_50pct,0.0287
SA,Saudi Arabia,1999,top_10pct,0.672
SA,Saudi Arabia,1999,top_1pct,0.3379
SA,Saudi Arabia,1999,top_50pct,0.9713
SA,Saudi Arabia,2000,bottom_10pct,-0.0155
SA,Saudi Arabia,2000,bottom_50pct,0.0286
SA,Saudi Arabia,2000,top_10pct,0.6729
SA,Saudi Arabia,2000,top_1pct,0.3394
SA,Saudi Arabia,2000,top_50pct,0.9714
SA,Saudi Arabia,2001,bottom_10pct,-0.0155
SA,Saudi Arabia,2001,bottom_50pct,0.0286
SA,Saudi Arabia,2001,top_10pct,0.6731
SA,Saudi Arabia,2001,top_1pct,0.3398
SA,Saudi Arabia,2001,top_50pct,0.9714
SA,Saudi Arabia,2002,bottom_10pct,-0.0155
SA,Saudi Arabia,2002,bottom_50pct,0.0286
SA,Saudi Arabia,2002,top_10pct,0.6732
SA,Saudi Arabia,2002,top_1pct,0.3401
SA,Saudi Arabia,2002,top_50pct,0.9714
SA,Saudi Arabia,2003,bottom_10pct,-0.0156
SA,Saudi Arabia,2003,bottom_50pct,0.0287
SA,Saudi Arabia,2003,top_10pct,0.6724
SA,Saudi Arabia,2003,top_1pct,0.3383
SA,Saudi Arabia,2003,top_50pct,0.9713
SA,Saudi Arabia,2004,bottom_10pct,-0.0156
SA,Saudi Arabia,2004,bottom_50pct,0.0287
SA,Saudi Arabia,2004,top_10pct,0.6724
SA,Saudi Arabia,2004,top_1pct,0.3383
SA,Saudi Arabia,2004,top_50pct,0.9713
SA,Saudi Arabia,2005,bottom_10pct,-0.0155
SA,Saudi Arabia,2005,bottom_50pct,0.0287
SA,Saudi Arabia,2005,top_10pct,0.6722
SA,Saudi Arabia,2005,top_1pct,0.338
SA,Saudi Arabia,2005,top_50pct,0.9713
SA,Saudi Arabia,2006,bottom_10pct,-0.0155
SA,Saudi Arabia,2006,bottom_50pct,0.0285
SA,Saudi Arabia,2006,top_10pct,0.6736000000000001
SA,Saudi Arabia,2006,top_1pct,0.3406
SA,Saudi Arabia,2006,top_50pct,0.9715
SA,Saudi Arabia,2007,bottom_10pct,-0.0155
SA,Saudi Arabia,2007,bottom_50pct,0.0287
SA,Saudi Arabia,2007,top_10pct,0.6727000000000001
SA,Saudi Arabia,2007,top_1pct,0.3394
SA,Saudi Arabia,2007,top_50pct,0.9713
SA,Saudi Arabia,2008,bottom_10pct,-0.0153
SA,Saudi Arabia,2008,bottom_50pct,0.0282
SA,Saudi Arabia,2008,top_10pct,0.6775
SA,Saudi Arabia,2008,top_1pct,0.3488
SA,Saudi Arabia,2008,top_50pct,0.9718
SA,Saudi Arabia,2009,bottom_10pct,-0.0156
SA,Saudi Arabia,2009,bottom_50pct,0.0286
SA,Saudi Arabia,2009,top_10pct,0.673
SA,Saudi Arabia,2009,top_1pct,0.3393
SA,Saudi Arabia,2009,top_50pct,0.9714
SA,Saudi Arabia,2010,bottom_10pct,-0.0156
SA,Saudi Arabia,2010,bottom_50pct,0.0287
SA,Saudi Arabia,2010,top_10pct,0.6723
SA,Saudi Arabia,2010,top_1pct,0.3382
SA,Saudi Arabia,2010,top_50pct,0.9713
SA,Saudi Arabia,2011,bottom_10pct,-0.0156
SA,Saudi Arabia,2011,bottom_50pct,0.0287
SA,Saudi Arabia,2011,top_10pct,0.6724
SA,Saudi Arabia,2011,top_1pct,0.3383
SA,Saudi Arabia,2011,top_50pct,0.9713
SA,Saudi Arabia,2012,bottom_10pct,-0.0155
SA,Saudi Arabia,2012,bottom_50pct,0.0287
SA,Saudi Arabia,2012,top_10pct,0.6721
SA,Saudi Arabia,2012,top_1pct,0.3379
SA,Saudi Arabia,2012,top_50pct,0.9713
SA,Saudi Arabia,2013,bottom_10pct,-0.0155
SA,Saudi Arabia,2013,bottom_50pct,0.0288
SA,Saudi Arabia,2013,top_10pct,0.6719
SA,Saudi Arabia,2013,top_1pct,0.3378
SA,Saudi Arabia,2013,top_50pct,0.9712
SA,Saudi Arabia,2014,bottom_10pct,-0.0155
SA,Saudi Arabia,2014,bottom_50pct,0.0288
SA,Saudi Arabia,2014,top_10pct,0.6719
SA,Saudi Arabia,2014,top_1pct,0.3377
SA,Saudi Arabia,2014,top_50pct,0.9712
SA,Saudi Arabia,2015,bottom_10pct,-0.0156
SA,Saudi Arabia,2015,bottom_50pct,0.0286
SA,Saudi Arabia,2015,top_10pct,0.6726000000000001
SA,Saudi Arabia,2015,top_1pct,0.3385
SA,Saudi Arabia,2015,top_50pct,0.9714
SA,Saudi Arabia,2016,bottom_10pct,-0.0155
SA,Saudi Arabia,2016,bottom_50pct,0.0287
SA,Saudi Arabia,2016,top_10pct,0.6721
SA,Saudi Arabia,2016,top_1pct,0.3379
SA,Saudi Arabia,2016,top_50pct,0.9713
SA,Saudi Arabia,2017,bottom_10pct,-0.0155
SA,Saudi Arabia,2017,bottom_50pct,0.0288
SA,Saudi Arabia,2017,top_10pct,0.6718000000000001
SA,Saudi Arabia,2017,top_1pct,0.3376
SA,Saudi Arabia,2017,top_50pct,0.9712
SA,Saudi Arabia,2018,bottom_10pct,-0.0156
SA,Saudi Arabia,2018,bottom_50pct,0.0286
SA,Saudi Arabia,2018,top_10pct,0.6725
SA,Saudi Arabia,2018,top_1pct,0.3384
SA,Saudi Arabia,2018,top_50pct,0.9714
SA,Saudi Arabia,2019,bottom_10pct,-0.0155
SA,Saudi Arabia,2019,bottom_50pct,0.0287
SA,Saudi Arabia,2019,top_10pct,0.672
SA,Saudi Arabia,2019,top_1pct,0.3378
SA,Saudi Arabia,2019,top_50pct,0.9713
SA,Saudi Arabia,2020,bottom_10pct,-0.0155
SA,Saudi Arabia,2020,bottom_50pct,0.0288
SA,Saudi Arabia,2020,top_10pct,0.6719
SA,Saudi Arabia,2020,top_1pct,0.3377
SA,Saudi Arabia,2020,top_50pct,0.9712
SA,Saudi Arabia,2021,bottom_10pct,-0.0156
SA,Saudi Arabia,2021,bottom_50pct,0.0287
SA,Saudi Arabia,2021,top_10pct,0.6722
SA,Saudi Arabia,2021,top_1pct,0.3381
SA,Saudi Arabia,2021,top_50pct,0.9713
SA,Saudi Arabia,2022,bottom_10pct,-0.0155
SA,Saudi Arabia,2022,bottom_50pct,0.0287
SA,Saudi Arabia,2022,top_10pct,0.6722
SA,Saudi Arabia,2022,top_1pct,0.338
SA,Saudi Arabia,2022,top_50pct,0.9713
SA,Saudi Arabia,2023,bottom_10pct,-0.0156
SA,Saudi Arabia,2023,bottom_50pct,0.0286
SA,Saudi Arabia,2023,top_10pct,0.6725
SA,Saudi Arabia,2023,top_1pct,0.3385
SA,Saudi Arabia,2023,top_50pct,0.9714
TR,Turkey,1995,bottom_10pct,-0.0155
TR,Turkey,1995,bottom_50pct,0.029
TR,Turkey,1995,top_10pct,0.6706000000000001
TR,Turkey,1995,top_1pct,0.3362
TR,Turkey,1995,top_50pct,0.971
TR,Turkey,1996,bottom_10pct,-0.0156
TR,Turkey,1996,bottom_50pct,0.0286
TR,Turkey,1996,top_10pct,0.6727000000000001
TR,Turkey,1996,top_1pct,0.3386
TR,Turkey,1996,top_50pct,0.9714
TR,Turkey,1997,bottom_10pct,-0.0156
TR,Turkey,1997,bottom_50pct,0.0285
TR,Turkey,1997,top_10pct,0.6731
TR,Turkey,1997,top_1pct,0.3391
TR,Turkey,1997,top_50pct,0.9715
TR,Turkey,1998,bottom_10pct,-0.0156
TR,Turkey,1998,bottom_50pct,0.0284
TR,Turkey,1998,top_10pct,0.674
TR,Turkey,1998,top_1pct,0.3401
TR,Turkey,1998,top_50pct,0.9716
TR,Turkey,1999,bottom_10pct,-0.0157
TR,Turkey,1999,bottom_50pct,0.0282
TR,Turkey,1999,top_10pct,0.6746
TR,Turkey,1999,top_1pct,0.3409
TR,Turkey,1999,top_50pct,0.9718
TR,Turkey,2000,bottom_10pct,-0.0157
TR,Turkey,2000,bottom_50pct,0.0282
TR,Turkey,2000,top_10pct,0.675
TR,Turkey,2000,top_1pct,0.3414
TR,Turkey,2000,top_50pct,0.9718
TR,Turkey,2001,bottom_10pct,-0.0158
TR,Turkey,2001,bottom_50pct,0.028
TR,Turkey,2001,top_10pct,0.6759000000000001
TR,Turkey,2001,top_1pct,0.3424
TR,Turkey,2001,top_50pct,0.972
TR,Turkey,2002,bottom_10pct,-0.0158
TR,Turkey,2002,bottom_50pct,0.0279
TR,Turkey,2002,top_10pct,0.6762
TR,Turkey,2002,top_1pct,0.3427
TR,Turkey,2002,top_50pct,0.9721
TR,Turkey,2003,bottom_10pct,-0.0152
TR,Turkey,2003,bottom_50pct,0.0301
TR,Turkey,2003,top_10pct,0.6648000000000001
TR,Turkey,2003,top_1pct,0.3294
TR,Turkey,2003,top_50pct,0.9699
TR,Turkey,2004,bottom_10pct,-0.0144
TR,Turkey,2004,bottom_50pct,0.0338
TR,Turkey,2004,top_10pct,0.6437
TR,Turkey,2004,top_1pct,0.3048
TR,Turkey,2004,top_50pct,0.9662
TR,Turkey,2005,bottom_10pct,-0.0141
TR,Turkey,2005,bottom_50pct,0.0363
TR,Turkey,2005,top_10pct,0.6271
TR,Turkey,2005,top_1pct,0.2855
TR,Turkey,2005,top_50pct,0.9637
TR,Turkey,2006,bottom_10pct,-0.014
TR,Turkey,2006,bottom_50pct,0.0372
TR,Turkey,2006,top_10pct,0.6208
TR,Turkey,2006,top_1pct,0.2783
TR,Turkey,2006,top_50pct,0.9628
TR,Turkey,2007,bottom_10pct,-0.0141
TR,Turkey,2007,bottom_50pct,0.0378
TR,Turkey,2007,top_10pct,0.6157
TR,Turkey,2007,top_1pct,0.2725
TR,Turkey,2007,top_50pct,0.9622
TR,Turkey,2008,bottom_10pct,-0.014
TR,Turkey,2008,bottom_50pct,0.0369
TR,Turkey,2008,top_10pct,0.6227
TR,Turkey,2008,top_1pct,0.2804
TR,Turkey,2008,top_50pct,0.9631
TR,Turkey,2009,bottom_10pct,-0.0141
TR,Turkey,2009,bottom_50pct,0.0353
TR,Turkey,2009,top_10pct,0.634
TR,Turkey,2009,top_1pct,0.2935
TR,Turkey,2009,top_50pct,0.9647
TR,Turkey,2010,bottom_10pct,-0.0141
TR,Turkey,2010,bottom_50pct,0.0359
TR,Turkey,2010,top_10pct,0.6299
TR,Turkey,2010,top_1pct,0.2887
TR,Turkey,2010,top_50pct,0.9641
TR,Turkey,2011,bottom_10pct,-0.0141
TR,Turkey,2011,bottom_50pct,0.0357
TR,Turkey,2011,top_10pct,0.6312
TR,Turkey,2011,top_1pct,0.2903
TR,Turkey,2011,top_50pct,0.9643
TR,Turkey,2012,bottom_10pct,-0.0141
TR,Turkey,2012,bottom_50pct,0.0356
TR,Turkey,2012,top_10pct,0.6317
TR,Turkey,2012,top_1pct,0.2909
TR,Turkey,2012,top_50pct,0.9644
TR,Turkey,2013,bottom_10pct,-0.0141
